Punto,Nombre Alterno,Descripcion,Fecha,Metano,Bioxido de Carbono,Nitrogeno,Total Inertes,Etano,Temp. Rocio,Humedad,Poder Calorifico,Indice Woobe,Acido Sulfidrico,Azufre Total
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,10/5/2017 22:00,95.7263,0.8065,0.3686,1.1751,2.8235,,,38.3277,50.2722,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,10/5/2017 23:00,95.7455,0.8159,0.3641,1.18,2.8012,,,38.3183,50.2623,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,11/5/2017 0:00,95.7146,0.812,0.3643,1.1762,2.8403,,,38.3275,50.2702,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,11/5/2017 1:00,95.7233,0.8014,0.3648,1.1662,2.8402,,,38.3318,50.2798,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,11/5/2017 2:00,95.7462,0.7843,0.3705,1.1548,2.8261,,,38.334,50.2904,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,11/5/2017 3:00,95.735,0.7896,0.3664,1.1559,2.8375,,,38.3352,50.2893,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,11/5/2017 4:00,95.7041,0.8058,0.369,1.1748,2.8413,,,38.3338,50.276,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,11/5/2017 5:00,95.7208,0.787,0.3687,1.1558,2.8487,,,38.3403,50.2929,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,11/5/2017 6:00,95.5848,0.7757,0.3657,1.1414,2.9718,,,38.3986,50.3355,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,11/5/2017 7:00,95.5345,0.7568,0.362,1.1188,3.0007,,,38.4449,50.3766,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,11/5/2017 8:00,95.5007,0.7519,0.3621,1.114,3.0121,,,38.469,50.3936,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,11/5/2017 9:00,95.5543,0.7637,0.3554,1.1191,2.988,,,38.4393,50.3716,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,11/5/2017 10:00,95.5312,0.7675,0.3615,1.129,3.0089,,,38.4367,50.3647,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,11/5/2017 11:00,95.5855,0.7591,0.3712,1.1303,2.9776,,,38.4101,50.351,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,11/5/2017 12:00,95.6147,0.7747,0.3616,1.1363,2.9645,,,38.389,50.3325,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,11/5/2017 13:00,95.5778,0.7739,0.369,1.1429,3.019,,,38.3813,50.3256,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,11/5/2017 14:00,95.5951,0.7865,0.3587,1.1452,3.0371,,,38.3585,50.3087,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,11/5/2017 15:00,95.5385,0.8018,0.3307,1.1325,3.099,,,38.3853,50.3261,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,11/5/2017 16:00,95.4507,0.8126,0.3309,1.1435,3.1508,,,38.4114,50.3334,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,11/5/2017 17:00,95.4335,0.7942,0.3436,1.1378,3.158,,,38.4251,50.3481,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,11/5/2017 18:00,95.5006,0.775,0.3445,1.1195,3.1017,,,38.4212,50.3588,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,11/5/2017 19:00,95.5798,0.7385,0.3592,1.0976,3.0571,,,38.4083,50.3703,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,11/5/2017 20:00,95.6657,0.7378,0.3602,1.098,3.0028,,,38.3724,50.3499,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,11/5/2017 21:00,95.6424,0.7272,0.3604,1.0876,3.0332,,,38.3869,50.3655,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,11/5/2017 22:00,95.7005,0.7508,0.3557,1.1064,2.9577,,,38.3575,50.3344,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,11/5/2017 23:00,95.6991,0.7611,0.3442,1.1053,2.9478,,,38.3638,50.336,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,12/5/2017 0:00,95.6137,0.7759,0.3447,1.1206,3.0091,,,38.3816,50.3355,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,12/5/2017 1:00,95.5503,0.7868,0.3462,1.133,3.0657,,,38.3906,50.3324,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,12/5/2017 2:00,95.3976,0.7801,0.3506,1.1306,3.1361,,,38.4671,50.3785,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,12/5/2017 3:00,95.4928,0.7759,0.3508,1.1267,3.0712,,,38.435,50.363,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,12/5/2017 4:00,95.6863,0.787,0.3517,1.1387,2.9407,,,38.3425,50.3023,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,12/5/2017 5:00,95.7424,0.7694,0.353,1.1224,2.9177,,,38.329,50.3063,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,12/5/2017 6:00,95.7761,0.7582,0.3524,1.1106,2.8999,,,38.3245,50.3119,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,12/5/2017 7:00,95.7529,0.7469,0.3584,1.1053,2.9131,,,38.3396,50.3256,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,12/5/2017 8:00,95.7932,0.741,0.357,1.098,2.875,,,38.3338,50.3271,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,12/5/2017 9:00,95.8691,0.74,0.3602,1.1001,2.7975,,,38.3143,50.3151,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,12/5/2017 10:00,95.862,0.7543,0.3588,1.1132,2.7858,,,38.3115,50.304,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,12/5/2017 11:00,95.8444,0.756,0.38,1.136,2.7876,,,38.2968,50.2848,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,12/5/2017 12:00,95.7989,0.7468,0.3918,1.1386,2.8283,,,38.3077,50.292,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,12/5/2017 13:00,95.8237,0.7414,0.3853,1.1268,2.8168,,,38.3078,50.2989,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,12/5/2017 14:00,95.8431,0.7286,0.3844,1.113,2.8136,,,38.3101,50.3096,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,12/5/2017 15:00,95.8605,0.7301,0.3892,1.1193,2.791,,,38.301,50.3011,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,12/5/2017 16:00,95.8869,0.7328,0.3925,1.1253,2.7583,,,38.2894,50.2911,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,12/5/2017 17:00,95.8803,0.7306,0.3964,1.127,2.7576,,,38.2921,50.2923,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,12/5/2017 18:00,95.863,0.7237,0.3975,1.1212,2.7686,,,38.3049,50.3039,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,12/5/2017 19:00,95.8714,0.7131,0.404,1.1171,2.7563,,,38.3082,50.3102,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,12/5/2017 20:00,95.828,0.7097,0.3952,1.1048,2.8074,,,38.33,50.3292,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,12/5/2017 21:00,95.9256,0.6995,0.3914,1.091,2.6966,,,38.3203,50.3323,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,12/5/2017 22:00,95.9079,0.7152,0.3839,1.0991,2.7358,,,38.3102,50.3191,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,12/5/2017 23:00,95.9151,0.7325,0.3824,1.1149,2.7116,,,38.2986,50.301,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,13/05/17 00:00:00,95.8543,0.7539,0.3814,1.1353,2.7372,,,38.3076,50.2916,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,13/05/17 01:00:00,95.9275,0.7521,0.3813,1.1335,2.6998,,,38.2779,50.276,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,13/05/17 02:00:00,95.909,0.7544,0.3821,1.1365,2.7132,,,38.2822,50.2765,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,13/05/17 03:00:00,95.8182,0.7676,0.3838,1.1514,2.7878,,,38.2981,50.2757,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,13/05/17 04:00:00,95.7818,0.7849,0.3739,1.1588,2.8126,,,38.3048,50.2719,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,13/05/17 05:00:00,95.7647,0.7699,0.3666,1.1366,2.8503,,,38.3248,50.2972,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,13/05/17 06:00:00,95.8109,0.7492,0.3704,1.1196,2.8247,,,38.3216,50.3081,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,13/05/17 07:00:00,95.8426,0.7431,0.3669,1.1099,2.8069,,,38.3175,50.3117,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,13/05/17 08:00:00,95.8994,0.7424,0.3654,1.1079,2.7528,,,38.304,50.305,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,13/05/17 09:00:00,95.9747,0.7567,0.3681,1.1248,2.6701,,,38.2687,50.2736,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,13/05/17 10:00:00,95.937,0.7512,0.3692,1.1204,2.7153,,,38.2805,50.2838,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,13/05/17 11:00:00,95.856,0.7543,0.3671,1.1214,2.8004,,,38.3008,50.2942,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,13/05/17 12:00:00,95.9337,0.7561,0.3677,1.1238,2.7259,,,38.2738,50.2773,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,13/05/17 13:00:00,95.8922,0.7619,0.3697,1.1316,2.7601,,,38.2799,50.2758,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,13/05/17 14:00:00,95.9374,0.7482,0.377,1.1251,2.7169,,,38.2733,50.2782,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,13/05/17 15:00:00,95.9947,0.7381,0.3689,1.107,2.6782,,,38.2682,50.2861,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,13/05/17 16:00:00,95.9322,0.7577,0.3703,1.128,2.72,,,38.2724,50.2741,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,13/05/17 17:00:00,95.944,0.7459,0.3696,1.1155,2.7133,,,38.2793,50.2867,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,13/05/17 18:00:00,95.9354,0.7447,0.3708,1.1156,2.7213,,,38.2822,50.2885,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,13/05/17 19:00:00,95.8986,0.7296,0.3682,1.0979,2.7769,,,38.3042,50.3129,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,13/05/17 20:00:00,95.8029,0.7249,0.3733,1.0982,2.8753,,,38.329,50.3281,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,13/05/17 21:00:00,95.7624,0.7509,0.3673,1.1182,2.8906,,,38.3285,50.3124,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,13/05/17 22:00:00,95.7277,0.7649,0.3691,1.1341,2.9134,,,38.3269,50.3009,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,13/05/17 23:00:00,95.7766,0.7788,0.3684,1.1472,2.854,,,38.3041,50.2784,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,14/05/17 00:00:00,95.8218,0.7521,0.3655,1.1176,2.8357,,,38.3115,50.3026,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,14/05/17 01:00:00,95.8707,0.734,0.3682,1.1023,2.7986,,,38.3085,50.3123,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,14/05/17 02:00:00,95.7871,0.7479,0.3629,1.1108,2.8683,,,38.3291,50.3168,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,14/05/17 03:00:00,95.7981,0.7403,0.3729,1.1132,2.8587,,,38.3228,50.314,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,14/05/17 04:00:00,95.8132,0.7473,0.367,1.1143,2.8311,,,38.3223,50.3114,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,14/05/17 05:00:00,95.8116,0.7448,0.3724,1.1172,2.8259,,,38.3222,50.3106,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,14/05/17 06:00:00,95.8734,0.7484,0.3679,1.1163,2.7702,,,38.3045,50.3,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,14/05/17 07:00:00,95.8999,0.749,0.3689,1.1179,2.7452,,,38.2945,50.2934,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,14/05/17 08:00:00,96.0238,0.7374,0.3694,1.1068,2.6365,,,38.2656,50.2848,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,14/05/17 09:00:00,96.0585,0.7299,0.3697,1.0996,2.6086,,,38.2621,50.2879,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,14/05/17 10:00:00,96.056,0.7158,0.3591,1.0749,2.6341,,,38.2792,50.3124,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,14/05/17 11:00:00,96.0482,0.7106,0.371,1.0816,2.6354,,,38.2765,50.309,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,14/05/17 12:00:00,95.9144,0.7282,0.3795,1.1077,2.7299,,,38.3017,50.3072,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,14/05/17 13:00:00,96.0321,0.7137,0.3834,1.0971,2.6247,,,38.2746,50.3,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,14/05/17 14:00:00,96.0429,0.7147,0.3687,1.0834,2.6283,,,38.2801,50.3093,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,14/05/17 15:00:00,96.0331,0.7136,0.3628,1.0764,2.654,,,38.2844,50.3153,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,14/05/17 16:00:00,95.98,0.732,0.3792,1.1112,2.6695,,,38.2775,50.2908,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,14/05/17 17:00:00,96.0173,0.74,0.3748,1.1148,2.6308,,,38.2639,50.2795,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,14/05/17 18:00:00,96.0304,0.7483,0.3741,1.1224,2.6174,,,38.253,50.2678,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,14/05/17 19:00:00,96.0534,0.7457,0.3714,1.1171,2.6046,,,38.2482,50.2681,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,14/05/17 20:00:00,95.947,0.7538,0.3701,1.1238,2.7022,,,38.2745,50.2781,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,14/05/17 21:00:00,95.8988,0.7579,0.3717,1.1296,2.7369,,,38.287,50.2816,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,14/05/17 22:00:00,95.9803,0.7425,0.3631,1.1056,2.6893,,,38.2763,50.2903,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,14/05/17 23:00:00,95.9763,0.7237,0.3646,1.0883,2.7061,,,38.2894,50.3103,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,15/05/17 00:00:00,95.8718,0.7419,0.3646,1.1065,2.7847,,,38.3092,50.3088,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,15/05/17 01:00:00,95.9595,0.743,0.3574,1.1004,2.7153,,,38.2849,50.2975,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,15/05/17 02:00:00,95.9622,0.7322,0.3603,1.0925,2.7251,,,38.2875,50.3052,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,15/05/17 03:00:00,95.9146,0.7184,0.3652,1.0836,2.7659,,,38.3105,50.3257,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,15/05/17 04:00:00,95.8917,0.7118,0.3704,1.0822,2.7846,,,38.3204,50.3336,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,15/05/17 05:00:00,95.8963,0.7141,0.3697,1.0838,2.7843,,,38.3163,50.33,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,15/05/17 06:00:00,95.8955,0.7231,0.3682,1.0912,2.7811,,,38.3103,50.321,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,15/05/17 07:00:00,95.8911,0.7173,0.3713,1.0886,2.7834,,,38.3146,50.326,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,15/05/17 08:00:00,95.8328,0.7217,0.3831,1.1048,2.8168,,,38.3228,50.3222,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,15/05/17 09:00:00,95.7882,0.7313,0.3889,1.1201,2.8436,,,38.3266,50.3151,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,15/05/17 10:00:00,95.8478,0.7314,0.3839,1.1153,2.8053,,,38.3077,50.3065,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,15/05/17 11:00:00,95.7588,0.7137,0.3907,1.1043,2.8979,,,38.3418,50.3353,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,15/05/17 12:00:00,95.7574,0.7178,0.3906,1.1084,2.8969,,,38.3383,50.3304,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,15/05/17 13:00:00,96.0097,0.724,0.3859,1.1099,2.6734,,,38.2572,50.2819,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,15/05/17 14:00:00,95.9497,0.73,0.3874,1.1173,2.7122,,,38.2742,50.2867,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,15/05/17 15:00:00,95.8667,0.7285,0.3863,1.1147,2.7847,,,38.303,50.3048,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,15/05/17 16:00:00,95.8356,0.7248,0.3847,1.1095,2.8256,,,38.3132,50.3139,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,15/05/17 17:00:00,95.8073,0.7229,0.3854,1.1083,2.8487,,,38.3242,50.3212,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,15/05/17 18:00:00,95.7277,0.732,0.3899,1.1219,2.9027,,,38.3415,50.3226,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,15/05/17 19:00:00,95.7612,0.7322,0.3828,1.115,2.8789,,,38.3354,50.3223,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,15/05/17 20:00:00,95.8142,0.7397,0.378,1.1177,2.8292,,,38.3179,50.3092,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,15/05/17 21:00:00,95.8424,0.7536,0.3749,1.1286,2.8064,,,38.2978,50.2894,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,15/05/17 22:00:00,95.7261,0.7462,0.3801,1.1263,2.9072,,,38.338,50.3152,,
S-PRBGN220-TR05,CRE 43 CPG Poza Rica,Pto. de Calidad Fza. y Engia. Tuxpan T.R.,15/05/17 23:00:00,95.7138,0.744,0.3816,1.1256,2.9161,,,38.343,50.3189,,
S-REBGN070-TR11,CRE 59 Kinder Morgan Reynosa,Pto. de Calidad Imp. Kinder Morgan T.R.,1/5/2017 0:00,95.1374,0.8751,0.1621,1.0371,2.9912,267.0168,24.4933,38.8343,50.6078,0.0006,
S-REBGN070-TR11,CRE 59 Kinder Morgan Reynosa,Pto. de Calidad Imp. Kinder Morgan T.R.,1/5/2017 1:00,95.5854,0.797,0.1489,0.946,2.6591,268.8016,26.2527,38.7599,50.6112,0,
S-REBGN070-TR11,CRE 59 Kinder Morgan Reynosa,Pto. de Calidad Imp. Kinder Morgan T.R.,1/5/2017 2:00,95.3824,0.8107,0.1477,0.9584,2.8362,266.0204,28.9823,38.8097,50.6293,0,
S-REBGN070-TR11,CRE 59 Kinder Morgan Reynosa,Pto. de Calidad Imp. Kinder Morgan T.R.,1/5/2017 3:00,94.9551,0.7339,0.1533,0.8871,3.2501,257.7678,27.622,39.004,50.806,0.0058,
S-REBGN070-TR11,CRE 59 Kinder Morgan Reynosa,Pto. de Calidad Imp. Kinder Morgan T.R.,1/5/2017 4:00,94.7699,0.7332,0.1594,0.8925,3.3989,253.9388,25.0077,39.063,50.837,0.0092,
S-REBGN070-TR11,CRE 59 Kinder Morgan Reynosa,Pto. de Calidad Imp. Kinder Morgan T.R.,1/5/2017 5:00,94.8659,0.7039,0.1604,0.8643,3.3238,257.7714,23.0838,39.0595,50.8372,0,
